TITLE = "Mean"
VARIABLES = "X [mm]", "Y [mm]", "Vx [m/s]", "Vy [m/s]"
ZONE T="Frame 1", I=51, J=39, F=POINT
26.939 25.816 7.27930 1.06118
29.504 25.816 7.34112 1.11088
32.070 25.816 7.42033 1.13533
34.636 25.816 7.44901 1.14226
37.201 25.816 7.57377 1.16822
39.767 25.816 7.65492 1.16227
42.332 25.816 7.76000 1.16708
44.898 25.816 7.77004 1.19170
47.464 25.816 7.89438 1.17894
50.029 25.816 7.97430 1.15685
52.595 25.816 8.08293 1.19453
55.160 25.816 8.16011 1.12396
57.726 25.816 8.28056 1.14006
60.292 25.816 8.30862 1.11672
62.857 25.816 8.44230 1.08550
65.423 25.816 8.47505 1.04870
67.988 25.816 8.54097 1.02056
70.554 25.816 8.67779 0.98618
73.120 25.816 8.68944 0.93762
75.685 25.816 8.79871 0.88698
78.251 25.816 8.85869 0.82489
80.816 25.816 8.87738 0.79031
83.382 25.816 0.00000 0.00000
85.948 25.816 9.08124 0.59243
88.513 25.816 9.14303 0.42807
91.079 25.816 9.12822 0.27342
93.644 25.816 9.15459 0.11824
96.210 25.816 9.15050 -0.03533
98.776 25.816 9.11075 -0.20639
101.341 25.816 9.06194 -0.33981
103.907 25.816 8.98390 -0.42714
106.472 25.816 8.89604 -0.54918
109.038 25.816 8.80633 -0.61973
111.603 25.816 8.71242 -0.68134
114.169 25.816 8.58592 -0.72261
116.735 25.816 8.84554 -0.79150
119.300 25.816 0.00000 -0.00000
-8.980 23.251 7.00966 0.17495
-6.414 23.251 6.99097 0.21987
-3.848 23.251 6.95756 0.29837
-1.283 23.251 6.90755 0.38309
1.283 23.251 6.89257 0.43899
3.848 23.251 7.18270 0.53764
6.414 23.251 0.00000 -0.00000
8.980 23.251 0.00000 -0.00000
11.545 23.251 0.00000 -0.00000
14.111 23.251 0.00000 -0.00000
16.676 23.251 3.40153 0.51736
19.242 23.251 7.80726 1.03789
21.808 23.251 7.01819 1.04587
24.373 23.251 7.19099 1.06875
26.939 23.251 7.23772 1.13246
29.504 23.251 7.29964 1.16693
32.070 23.251 7.39593 1.21106
34.636 23.251 7.45127 1.23494
37.201 23.251 7.52370 1.26214
39.767 23.251 7.66074 1.22615
42.332 23.251 7.72450 1.27288
44.898 23.251 7.81662 1.25028
47.464 23.251 7.91566 1.25568
50.029 23.251 7.97242 1.24195
52.595 23.251 8.08674 1.21694
55.160 23.251 8.17249 1.20967
57.726 23.251 8.26981 1.22115
60.292 23.251 8.37479 1.15127
62.857 23.251 8.43694 1.13334
65.423 23.251 8.47479 1.14382
67.988 23.251 8.61200 1.10439
70.554 23.251 8.68797 1.05579
73.120 23.251 8.72119 1.02855
75.685 23.251 8.86088 0.95270
78.251 23.251 9.01364 0.92108
80.816 23.251 8.97321 0.85121
83.382 23.251 0.00000 0.00000
85.948 23.251 8.80227 0.56819
88.513 23.251 9.24802 0.46758
91.079 23.251 9.37077 0.29874
93.644 23.251 9.37176 0.13530
96.210 23.251 9.31678 -0.08321
98.776 23.251 9.26967 -0.24658
101.341 23.251 9.20285 -0.42200
103.907 23.251 9.13834 -0.55474
106.472 23.251 8.96270 -0.64787
109.038 23.251 8.86179 -0.73932
111.603 23.251 8.72348 -0.77114
114.169 23.251 8.58611 -0.84409
116.735 23.251 8.85790 -0.91812
119.300 23.251 -0.00278 0.04505
-8.980 20.685 6.93826 0.11025
-6.414 20.685 6.94973 0.20126
-3.848 20.685 6.87665 0.24054
-1.283 20.685 6.86265 0.35203
1.283 20.685 6.78420 0.42286
3.848 20.685 7.06440 0.55432
6.414 20.685 0.00000 -0.00000
8.980 20.685 0.00000 -0.00000
11.545 20.685 0.00000 -0.00000
14.111 20.685 0.00000 -0.00000
16.676 20.685 2.96104 0.54697
19.242 20.685 7.53259 1.08581
21.808 20.685 6.99232 1.07271
24.373 20.685 7.11657 1.19078
26.939 20.685 7.20508 1.22142
29.504 20.685 7.26759 1.25773
32.070 20.685 7.36796 1.29985
34.636 20.685 7.43378 1.33525
37.201 20.685 7.55124 1.33895
39.767 20.685 7.58855 1.34899
42.332 20.685 7.72212 1.35084
44.898 20.685 7.82034 1.33145
47.464 20.685 7.89095 1.32592
50.029 20.685 8.01703 1.32616
52.595 20.685 8.12197 1.33606
55.160 20.685 8.17435 1.29284
57.726 20.685 8.29887 1.25920
60.292 20.685 8.33460 1.28298
62.857 20.685 8.51035 1.22013
65.423 20.685 8.68688 1.21839
67.988 20.685 8.19993 1.08140
70.554 20.685 8.47742 1.12743
73.120 20.685 8.82392 1.08464
75.685 20.685 8.89974 1.09163
78.251 20.685 8.29884 0.91510
80.816 20.685 8.21224 0.80633
83.382 20.685 0.00000 0.00000
85.948 20.685 0.00000 0.00000
88.513 20.685 0.00000 0.00000
91.079 20.685 9.52946 0.26132
93.644 20.685 9.58846 0.09465
96.210 20.685 9.55014 -0.15260
98.776 20.685 9.48368 -0.32991
101.341 20.685 9.38305 -0.53508
103.907 20.685 9.23217 -0.70643
106.472 20.685 9.01101 -0.79848
109.038 20.685 8.87848 -0.88446
111.603 20.685 8.62346 -0.92483
114.169 20.685 8.55968 -1.03253
116.735 20.685 8.64185 -1.10687
119.300 20.685 0.00042 0.09532
-8.980 18.120 6.90911 0.07026
-6.414 18.120 6.85221 0.13948
-3.848 18.120 6.80581 0.21107
-1.283 18.120 6.75132 0.28809
1.283 18.120 6.71897 0.41482
3.848 18.120 6.90479 0.53425
6.414 18.120 0.00000 -0.00000
8.980 18.120 0.00000 -0.00000
11.545 18.120 0.00000 -0.00000
14.111 18.120 0.00000 -0.00000
16.676 18.120 2.41056 0.55106
19.242 18.120 7.39608 1.15567
21.808 18.120 6.93675 1.19475
24.373 18.120 7.07318 1.27918
26.939 18.120 7.16901 1.32008
29.504 18.120 7.25434 1.40504
32.070 18.120 7.32513 1.43898
34.636 18.120 7.43174 1.43335
37.201 18.120 7.53713 1.43469
39.767 18.120 7.60402 1.46229
42.332 18.120 7.72471 1.42988
44.898 18.120 7.83196 1.44410
47.464 18.120 7.92459 1.42554
50.029 18.120 7.99710 1.41478
52.595 18.120 8.22218 1.40344
55.160 18.120 7.73570 1.25846
57.726 18.120 8.40339 1.34172
60.292 18.120 8.56235 1.33830
62.857 18.120 8.75639 1.32956
65.423 18.120 5.84780 0.81844
67.988 18.120 0.00000 -0.00000
70.554 18.120 0.00000 -0.00000
73.120 18.120 0.00000 -0.00000
75.685 18.120 0.00000 -0.00000
78.251 18.120 0.00000 -0.00000
80.816 18.120 0.00000 -0.00000
83.382 18.120 0.00000 0.00000
85.948 18.120 0.85905 0.24949
88.513 18.120 2.50284 0.32652
91.079 18.120 7.28734 0.37384
93.644 18.120 9.22542 0.03360
96.210 18.120 9.11929 -0.22599
98.776 18.120 8.74309 -0.42431
101.341 18.120 8.57195 -0.64709
103.907 18.120 8.48240 -0.91503
106.472 18.120 8.11758 -0.96674
109.038 18.120 8.07400 -0.96790
111.603 18.120 7.88042 -1.08644
114.169 18.120 7.74191 -1.05435
116.735 18.120 7.52514 -1.16838
119.300 18.120 0.01345 0.25014
-8.980 15.554 6.87544 0.00159
-6.414 15.554 6.78302 0.06451
-3.848 15.554 6.74889 0.14518
-1.283 15.554 6.64475 0.24062
1.283 15.554 6.61823 0.36167
3.848 15.554 6.54711 0.45323
6.414 15.554 0.00000 -0.00000
8.980 15.554 0.00000 -0.00000
11.545 15.554 0.00000 -0.00000
14.111 15.554 0.00000 -0.00000
16.676 15.554 2.35409 0.55196
19.242 15.554 7.19912 1.26650
21.808 15.554 6.83335 1.31250
24.373 15.554 7.02339 1.40209
26.939 15.554 7.09971 1.45031
29.504 15.554 7.19997 1.51299
32.070 15.554 7.29121 1.56044
34.636 15.554 7.40180 1.54867
37.201 15.554 7.49101 1.57926
39.767 15.554 7.74867 1.56075
42.332 15.554 7.72674 1.53320
44.898 15.554 7.95095 1.54456
47.464 15.554 8.16340 1.56310
50.029 15.554 8.25809 1.52873
52.595 15.554 6.55033 1.10597
55.160 15.554 0.00000 -0.00000
57.726 15.554 0.00000 -0.00000
60.292 15.554 0.00000 -0.00000
62.857 15.554 0.00000 -0.00000
65.423 15.554 0.00000 -0.00000
67.988 15.554 0.00000 -0.00000
70.554 15.554 0.00000 -0.00000
73.120 15.554 0.00000 -0.00000
75.685 15.554 0.00000 -0.00000
78.251 15.554 0.00000 -0.00000
80.816 15.554 -0.58986 -0.17047
83.382 15.554 0.11402 0.08126
85.948 15.554 -0.63500 0.13452
88.513 15.554 -0.27054 0.36388
91.079 15.554 0.77874 0.48419
93.644 15.554 2.44927 0.26640
96.210 15.554 3.14177 0.14006
98.776 15.554 4.23743 -0.23468
101.341 15.554 4.65503 -0.46156
103.907 15.554 5.05248 -0.81826
106.472 15.554 5.41744 -0.77710
109.038 15.554 5.52642 -0.86576
111.603 15.554 5.72637 -1.02863
114.169 15.554 6.08484 -1.10702
116.735 15.554 5.75179 -1.13400
119.300 15.554 0.03643 0.28073
-8.980 12.988 6.83820 -0.07129
-6.414 12.988 6.70728 -0.01863
-3.848 12.988 6.64149 0.06553
-1.283 12.988 6.57400 0.16828
1.283 12.988 6.47034 0.27762
3.848 12.988 6.17644 0.37115
6.414 12.988 0.00000 -0.00000
8.980 12.988 0.00000 -0.00000
11.545 12.988 0.00000 -0.00000
14.111 12.988 0.00000 -0.00000
16.676 12.988 2.79481 0.65138
19.242 12.988 6.77293 1.37650
21.808 12.988 6.94091 1.51458
24.373 12.988 6.97014 1.55435
26.939 12.988 7.07576 1.62415
29.504 12.988 7.35434 1.67849
32.070 12.988 7.28163 1.61301
34.636 12.988 7.27567 1.63891
37.201 12.988 7.74502 1.71166
39.767 12.988 6.28159 1.27428
42.332 12.988 0.00000 -0.00000
44.898 12.988 0.00000 -0.00000
47.464 12.988 0.00000 -0.00000
50.029 12.988 0.00000 -0.00000
52.595 12.988 0.00000 -0.00000
55.160 12.988 0.00000 -0.00000
57.726 12.988 0.00000 -0.00000
60.292 12.988 0.00000 -0.00000
62.857 12.988 0.00000 -0.00000
65.423 12.988 0.00000 -0.00000
67.988 12.988 0.00000 -0.00000
70.554 12.988 0.00000 -0.00000
73.120 12.988 0.00000 -0.00000
75.685 12.988 -0.68217 -0.21139
78.251 12.988 -1.13423 -0.36325
80.816 12.988 -1.49676 -0.39386
83.382 12.988 -1.44491 -0.20128
85.948 12.988 -1.47401 0.18561
88.513 12.988 -1.54180 0.49288
91.079 12.988 -1.41893 0.63432
93.644 12.988 -1.01566 0.61881
96.210 12.988 -0.80343 0.56477
98.776 12.988 -0.19134 0.42961
101.341 12.988 0.76548 0.06914
103.907 12.988 1.33907 0.01097
106.472 12.988 2.21051 -0.09958
109.038 12.988 2.59904 -0.43182
111.603 12.988 3.36670 -0.42459
114.169 12.988 3.77030 -0.89516
116.735 12.988 3.74090 -0.77783
119.300 12.988 0.05671 0.23195
-8.980 10.423 6.73613 -0.18553
-6.414 10.423 6.64962 -0.13202
-3.848 10.423 6.53677 -0.04466
-1.283 10.423 6.43878 0.04557
1.283 10.423 6.29731 0.14869
3.848 10.423 6.20277 0.28910
6.414 10.423 2.44600 0.10079
8.980 10.423 0.00000 -0.00000
11.545 10.423 0.00000 -0.00000
14.111 10.423 0.00000 -0.00000
16.676 10.423 1.93940 0.44652
19.242 10.423 4.39206 0.89988
21.808 10.423 5.82925 1.35852
24.373 10.423 7.24229 1.83155
26.939 10.423 7.28310 1.84672
29.504 10.423 5.13553 1.19834
32.070 10.423 0.00000 -0.00000
34.636 10.423 0.00000 -0.00000
37.201 10.423 0.00000 -0.00000
39.767 10.423 0.00000 -0.00000
42.332 10.423 0.00000 -0.00000
44.898 10.423 0.00000 -0.00000
47.464 10.423 0.00000 -0.00000
50.029 10.423 0.00000 -0.00000
52.595 10.423 0.00000 -0.00000
55.160 10.423 0.00000 -0.00000
57.726 10.423 0.00000 -0.00000
60.292 10.423 0.00000 -0.00000
62.857 10.423 0.00000 -0.00000
65.423 10.423 0.00000 -0.00000
67.988 10.423 -0.62047 -0.22299
70.554 10.423 -0.71722 -0.20762
73.120 10.423 -1.37709 -0.52043
75.685 10.423 -1.82827 -0.67221
78.251 10.423 -1.94717 -0.65630
80.816 10.423 -1.96174 -0.43531
83.382 10.423 -1.93734 -0.25372
85.948 10.423 -1.96881 0.10707
88.513 10.423 -2.01738 0.45317
91.079 10.423 -2.06892 0.66074
93.644 10.423 -1.98652 0.89007
96.210 10.423 -1.74264 0.89395
98.776 10.423 -1.44516 0.92842
101.341 10.423 -1.05359 0.74340
103.907 10.423 -0.70701 0.62483
106.472 10.423 -0.07388 0.65872
109.038 10.423 0.41485 0.13081
111.603 10.423 1.32520 -0.21086
114.169 10.423 1.65687 -0.44532
116.735 10.423 1.87580 -0.47674
119.300 10.423 0.02373 0.24385
-8.980 7.857 6.75918 -0.28811
-6.414 7.857 6.59690 -0.22926
-3.848 7.857 6.46271 -0.21072
-1.283 7.857 6.32620 -0.10491
1.283 7.857 6.07384 0.01854
3.848 7.857 6.29194 0.21409
6.414 7.857 3.15625 0.10798
8.980 7.857 0.00000 -0.00000
11.545 7.857 0.00000 -0.00000
14.111 7.857 -0.00285 0.00048
16.676 7.857 1.09803 0.24779
19.242 7.857 1.94796 0.39747
21.808 7.857 0.00000 -0.00000
24.373 7.857 0.00000 -0.00000
26.939 7.857 0.00000 -0.00000
29.504 7.857 0.00000 -0.00000
32.070 7.857 0.00000 -0.00000
34.636 7.857 0.00000 -0.00000
37.201 7.857 0.00000 -0.00000
39.767 7.857 0.00000 -0.00000
42.332 7.857 0.00000 -0.00000
44.898 7.857 0.00000 -0.00000
47.464 7.857 0.00000 -0.00000
50.029 7.857 0.00000 -0.00000
52.595 7.857 0.00000 -0.00000
55.160 7.857 0.00000 -0.00000
57.726 7.857 0.00000 -0.00000
60.292 7.857 -0.38947 -0.13176
62.857 7.857 -0.52775 -0.16427
65.423 7.857 -0.78602 -0.29928
67.988 7.857 -1.35595 -0.53616
70.554 7.857 -1.70599 -0.78417
73.120 7.857 -1.76607 -0.79373
75.685 7.857 -1.92031 -0.79061
78.251 7.857 -1.93843 -0.66658
80.816 7.857 -2.01543 -0.49393
83.382 7.857 -1.94201 -0.19028
85.948 7.857 -1.99343 0.07856
88.513 7.857 -2.04212 0.26909
91.079 7.857 -2.20310 0.69028
93.644 7.857 -2.18514 0.98865
96.210 7.857 -2.14905 1.07515
98.776 7.857 -2.03593 1.11336
101.341 7.857 -1.92902 1.16631
103.907 7.857 -1.80446 1.17905
106.472 7.857 -1.43814 0.89270
109.038 7.857 -1.03576 0.72876
111.603 7.857 -0.43380 0.27283
114.169 7.857 -0.09506 -0.09561
116.735 7.857 0.49536 -0.31937
119.300 7.857 -0.05919 -0.02300
-8.980 5.292 6.70419 -0.39988
-6.414 5.292 6.57793 -0.41865
-3.848 5.292 6.38761 -0.35189
-1.283 5.292 6.19560 -0.30950
1.283 5.292 5.94940 -0.19618
3.848 5.292 6.33984 0.04456
6.414 5.292 2.42472 0.03424
8.980 5.292 0.00000 -0.00000
11.545 5.292 0.00000 -0.00000
14.111 5.292 0.00000 -0.00000
16.676 5.292 0.00000 -0.00000
19.242 5.292 0.00000 -0.00000
21.808 5.292 0.00000 -0.00000
